CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20150116,soir,44,298103.74,5047425.952,45.5667114353,-73.5857858028
Introduction,20150116,soir,8,290706.313,5033127.5,45.4379379583,-73.6801431137
Introduction,20150116,soir,21,300229.511,5041780.08,45.5159250231,-73.5584998528
Introduction,20150116,soir,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150116,soir,38,297802.221,5043198.954,45.5286724678,-73.5895881167
Introduction,20150116,soir,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150117,jour,39,295465.094,5052751,45.6145972795,-73.6196912426
Introduction,20150117,jour,12,297863.277,5039093.148,45.4917273601,-73.5887483741
Introduction,20150117,soir,27,293090.809,5046844.153,45.5614099539,-73.6499923673
Introduction,20150117,soir,39,295794.23,5053110.49,45.6178363978,-73.6154777414
Introduction,20150117,soir,22,300544.702,5042510.12,45.5224962102,-73.5544719141
Introduction,20150118,nuit,13,293996.313,5032026,45.428084673,-73.6380668634
Introduction,20150118,nuit,30,295274.516,5047620.265,45.5684269553,-73.6220347138
Introduction,20150118,nuit,21,299962.84,5041609.764,45.5143906516,-73.5619114187
Introduction,20150118,nuit,38,299043.124,5041066.069,45.5094912753,-73.5736765866
Introduction,20150118,nuit,23,300951.796,5045640.94,45.5506708652,-73.549285325
Introduction,20150118,nuit,21,299318.707,5040879.702,45.5078164881,-73.5701475908
Introduction,20150118,jour,31,295374.665,5044148.181,45.5371853559,-73.6206847801
Introduction,20150118,jour,48,303414.542,5051676.42,45.6049892479,-73.5177611726
Introduction,20150118,jour,16,301490.563,5035887,45.4629035668,-73.5423193269
Introduction,20150118,soir,48,300001.879,5050383.079,45.5933362336,-73.5614977985
Introduction,20150118,soir,44,298112.087,5045255.593,45.5471818985,-73.5856491952
Introduction,20150118,soir,48,300164.361,5050057.134,45.5904043897,-73.5594121637
Introduction,20150118,soir,42,297223.553,5049726.62,45.5874045125,-73.597097538
Introduction,20150118,soir,23,301878.271,5045042.216,45.5452878358,-73.5374160567
Introduction,20150119,nuit,24,297204.885,5042021.712,45.5180729375,-73.5972171721
Introduction,20150119,nuit,20,299946.456,5039309.056,45.4936877931,-73.5620983542
Introduction,20150119,nuit,35,295753.113,5043241.573,45.5290323835,-73.6158222831
Introduction,20150119,jour,39,294259.068,5049870.308,45.5886588472,-73.6350925244
Introduction,20150119,jour,48,302782.761,5051977.537,45.6076972324,-73.5258616675
Introduction,20150119,jour,23,302333.958,5046065.133,45.5544941682,-73.5315856235
Introduction,20150119,jour,15,298176.001,5035864.533,45.4626778315,-73.5847038518
Introduction,20150119,jour,22,300782.788,5043865.102,45.5346902742,-73.5514352967
Introduction,20150119,jour,48,301193.271,5048615.05,45.5774341832,-73.5462146071
Introduction,20150119,jour,39,295414.985,5053603.967,45.622271796,-73.6203501522
Introduction,20150119,jour,10,292246.669,5043840.003,45.5343629298,-73.6607285279
Introduction,20150119,jour,23,301506.587,5044205.106,45.5377535547,-73.5421702594
Introduction,20150119,jour,23,301671.225,5045040.668,45.5452730071,-73.5400675053
Introduction,20150119,jour,11,296153.922,5036891.212,45.4718942712,-73.6105790428
Introduction,20150119,jour,8,290291.344,5033120.5,45.4378664808,-73.6854469431
Introduction,20150119,jour,15,298120.976,5037795.54,45.4800534168,-73.5854337271
Introduction,20150119,soir,16,299357.906,5036722,45.4704039396,-73.5695998442
Introduction,20150119,soir,49,304653.617,5055926.56,45.6432343874,-73.5018778644
Introduction,20150119,soir,23,301284.018,5045102.453,45.5458271239,-73.5450265716
Introduction,20150119,soir,26,295226.054,5039934.684,45.4992686589,-73.6225053334
Introduction,20150119,soir,16,298290.514,5034430.571,45.4497754083,-73.5832205456
Introduction,20150119,soir,16,299179.469,5036555.5,45.4689042801,-73.5718799985
Introduction,20150119,soir,16,298904.844,5036278.5,45.4664094375,-73.5753888044
Introduction,20150119,soir,13,0,0,1,1
Introduction,20150119,soir,26,294734.802,5040974.967,45.5086226335,-73.6288125769
Introduction,20150120,nuit,21,300432.805,5041717.657,45.5153646185,-73.5558972418
Introduction,20150120,nuit,38,298423.503,5042697.222,45.5241636515,-73.5816277166
Introduction,20150120,nuit,21,299574.109,5042030.069,45.5181699206,-73.5668913131
Introduction,20150120,nuit,35,296481.823,5044799.036,45.5430560781,-73.6065194858
Introduction,20150120,jour,42,296274.688,5051315,45.6016862002,-73.6092856329
Introduction,20150120,jour,23,301019.629,5045112.211,45.5459135452,-73.5484124794
Introduction,20150102,nuit,11,0,0,1,1
Introduction,20150120,jour,30,295085.859,5048015.051,45.5719767518,-73.6244595126
Introduction,20150120,jour,35,296924.505,5044302.103,45.5385896431,-73.6008426795
Introduction,20150120,jour,26,293816.123,5039535.647,45.495657187,-73.6405374028
Introduction,20150120,jour,45,298090.742,5056033.616,45.6441652925,-73.586070686
Introduction,20150120,jour,48,301702.497,5049870.967,45.5887377563,-73.5396976358
Introduction,20150120,jour,48,302740.574,5052383.352,45.6113487379,-73.5264042319
Introduction,20150120,jour,23,301884.695,5046371.114,45.5572457547,-73.5373417079
Introduction,20150120,soir,11,296177.545,5036506.041,45.4684286152,-73.6102701582
Introduction,20150120,soir,23,301639.732,5045349.667,45.5480533489,-73.540472804
Introduction,20150120,soir,23,302189.898,5046513.115,45.5585247393,-73.5334331666
Introduction,20150120,soir,38,299022.899,5042969.088,45.5266152324,-73.5739578559
Introduction,20150120,soir,39,295017.376,5051856.584,45.6065429523,-73.6254138868
Introduction,20150120,soir,39,295069.856,5051802.11,45.6060535185,-73.624740005
Introduction,20150120,soir,38,298014.971,5042187.462,45.5195727754,-73.5868504105
Introduction,20150120,soir,39,293411.424,5050229.09,45.591873899,-73.6459642588
Introduction,20150120,soir,23,302120.796,5046355.615,45.5571072379,-73.534317441
Introduction,20150120,soir,30,295046.557,5048284.55,45.5744012343,-73.6249684347
Introduction,20150120,soir,38,297751.951,5043230.937,45.5289597564,-73.5902321509
Introduction,20150120,soir,23,302474.192,5046096.117,45.5547734555,-73.5297896223
Introduction,20150120,soir,22,300910.192,5043374.598,45.5302772556,-73.5498001553
Introduction,20150120,soir,16,299517.031,5035197.5,45.4566869688,-73.5675483852
Introduction,20150121,nuit,22,300320.854,5043456.811,45.531013501,-73.5573460379
Introduction,20150111,soir,10,292408.814,5043451.547,45.5308703693,-73.6586426594
Introduction,20150120,soir,39,293602.656,5049970.5,45.5895501434,-73.6435073684
Introduction,20150121,nuit,23,0,0,1,1
Introduction,20150121,jour,27,293789.507,5045491.125,45.5492463757,-73.6410117621
Introduction,20150121,jour,46,299675.192,5050910.873,45.5980831398,-73.5656905033
Introduction,20150121,jour,16,299532.188,5034776,45.4528942154,-73.5673500719
Introduction,20150121,jour,38,298847.846,5043085.804,45.5276640149,-73.5762002826
Introduction,20150121,jour,46,299675.192,5050910.873,45.5980831398,-73.5656905033
Introduction,20150121,jour,48,303802.7559,5048898.685,45.5799950523,-73.5127787087
Introduction,20150121,jour,38,297121.412,5042570.576,45.5230109151,-73.5982942211
Introduction,20150121,soir,23,301545.698,5044282.078,45.5384463611,-73.5416699773
Introduction,20150121,soir,27,291281.551,5045232.409,45.5468742032,-73.67312396
Introduction,20150121,soir,38,297907.669,5043249.068,45.5291244633,-73.5882388396
Introduction,20150121,soir,23,302084.995,5046275.615,45.5563872318,-73.5347755655
Introduction,20150121,soir,23,302084.995,5046275.615,45.5563872318,-73.5347755655
Introduction,20150121,soir,8,288136.375,5033681,45.4428620822,-73.7130101546
Introduction,20150121,soir,7,290179.334,5042045.268,45.5181729748,-73.6871442831
Introduction,20150121,soir,8,291831.063,5033576.5,45.4420000492,-73.6657786448
Introduction,20150121,soir,13,296596.897,5034355.982,45.4490863924,-73.6048713212
Introduction,20150121,soir,16,299539.781,5035581,45.4601380632,-73.5672616052
Introduction,20150121,soir,15,299534.369,5038560.549,45.4869494068,-73.5673627417
Introduction,20150121,soir,30,293888.328,5047862.178,45.5705834091,-73.6397990624
Introduction,20150121,soir,30,297696.818,5046764.241,45.5607531124,-73.5909892626
Introduction,20150121,soir,48,300598.843,5048209.601,45.5737824916,-73.553827786
Introduction,20150121,soir,15,297432.702,5034566.84,45.4509931088,-73.5941892728
Introduction,20150121,soir,15,299441.841,5038510.246,45.4864960536,-73.5685458942
Introduction,20150122,nuit,12,298625.579,5039121.713,45.4919915615,-73.5789958581
Introduction,20150122,nuit,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,nuit,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,nuit,38,299574.109,5042030.069,45.5181699206,-73.5668913131
Introduction,20150122,jour,42,298924.906,5049540.5,45.5857462023,-73.5752912763
Introduction,20150122,jour,27,292962.221,5044166.9,45.5373169856,-73.6515747821
Introduction,20150122,jour,44,298927.055,5045972.521,45.5536404142,-73.5752208687
Introduction,20150122,jour,35,296617.908,5043284.578,45.5294300475,-73.6047515297
Introduction,20150122,jour,42,0,0,1,1
Introduction,20150122,jour,49,303173.164,5058439.468,45.6658441202,-73.5208781548
Introduction,20150122,jour,15,298324.506,5037259.025,45.4752275249,-73.5828232336
Introduction,20150122,jour,7,291118.781,5040797.5,45.50696416,-73.6750846176
Introduction,20150122,jour,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20150122,jour,35,296506.999,5044243.079,45.5380536796,-73.6061876743
Introduction,20150122,soir,11,293016.797,5035360.509,45.4580744157,-73.6506644966
Introduction,20150122,soir,15,299802.189,5037283.548,45.4754603345,-73.5639235511
Introduction,20150122,soir,16,299539.781,5035581,45.4601380632,-73.5672616052
Introduction,20150122,soir,16,299519.281,5035261,45.4572583904,-73.5675202985
Introduction,20150122,soir,23,301260.453,5044931.224,45.5442862242,-73.5453271127
Introduction,20150122,soir,15,297576.092,5035940.492,45.463355401,-73.5923762463
Introduction,20150122,soir,23,301692.317,5045441.767,45.5488823341,-73.5397999454
Introduction,20150122,soir,12,298437.762,5038835.548,45.4894148357,-73.5813950869
Introduction,20150122,soir,44,298610.113,5046080.124,45.5546059176,-73.5792816296
Introduction,20150122,soir,38,299456.89,5044003.039,45.5359225775,-73.5684132306
Introduction,20150122,soir,44,298176.487,5045108.593,45.5458597562,-73.5848224638
Introduction,20150122,soir,35,296057.662,5044142.4,45.5371422407,-73.6119393985
Introduction,20150122,soir,31,295279.006,5044118.071,45.5369131148,-73.621909038
Introduction,20150122,soir,44,299413.983,5046002.602,45.5539150298,-73.5689846151
Introduction,20150122,soir,39,294885.156,5051309,45.6016137821,-73.627097825
Introduction,20150122,soir,35,296057.662,5044142.4,45.5371422407,-73.6119393985
Introduction,20150122,soir,38,299456.89,5044003.039,45.5359225775,-73.5684132306
Introduction,20150122,soir,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150122,soir,31,294466.403,5044851.063,45.5434972538,-73.6323292416
Introduction,20150123,nuit,48,301235.699,5048140.099,45.573160644,-73.5456674944
Introduction,20150123,nuit,3,283391.688,5040769.5,45.5065178402,-73.7739694931
Introduction,20150122,soir,7,290984.401,5041196.622,45.5105529619,-73.676815574
Introduction,20150123,nuit,38,298692.505,5042435.582,45.5218117215,-73.5781808724
Introduction,20150123,nuit,20,298995.149,5039859.581,45.4986343906,-73.5742762929
Introduction,20150123,nuit,45,295604.389,5054478.058,45.6301395888,-73.617937799
Introduction,20150123,jour,30,296131.959,5047185.119,45.5645225822,-73.6110419819
Introduction,20150123,jour,26,293135.188,5039877.451,45.498721828,-73.6492579819
Introduction,20150123,jour,21,300348.088,5041359.186,45.5121384141,-73.5569783083
Introduction,20150123,jour,26,293135.188,5039877.451,45.498721828,-73.6492579819
Introduction,20150123,jour,44,299413.983,5046002.602,45.5539150298,-73.5689846151
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089244,-73.6232069033
Introduction,20150123,jour,45,298623.146,5055868.497,45.6426844603,-73.5792385766
Introduction,20150123,jour,48,300830.496,5048496.995,45.5763699127,-73.5508620422
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089244,-73.6232069033
Introduction,20150123,jour,38,298998.025,5040997.568,45.5088745013,-73.5742529533
Introduction,20150123,jour,26,294534.788,5041175.622,45.5104252916,-73.6313765135
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089244,-73.6232069033
Introduction,20150123,jour,11,295165.984,5036516.435,45.4685089244,-73.6232069033
Introduction,20150123,jour,35,297162.19,5043545.416,45.5317833425,-73.5977874175
Introduction,20150123,jour,13,294846.813,5031404.5,45.4225047065,-73.6271852775
Introduction,20150123,jour,22,300402.489,5043849.101,45.534543995,-73.5563043963
Introduction,20150123,soir,38,298430.605,5042440.581,45.5218543608,-73.5815334657
Introduction,20150123,soir,38,299679.403,5042455.585,45.5219996639,-73.5655479985
Introduction,20150123,soir,48,300830.496,5048496.995,45.5763699127,-73.5508620422
Introduction,20150123,soir,15,298124.742,5036806.649,45.4711549531,-73.5853721174
Introduction,20150123,soir,44,300528.142,5044621.755,45.5414974038,-73.5547023152
Introduction,20150123,soir,38,299218.003,5042484.084,45.5222525673,-73.5714546312
Introduction,20150123,soir,44,298625.894,5045784.985,45.551950296,-73.5790757783
Introduction,20150123,soir,26,294892.736,5039948.081,45.499384557,-73.6267706304
Introduction,20150123,soir,23,301244.997,5045014.664,45.5450369688,-73.5455256468
Introduction,20150123,soir,35,298221.19,5044551.392,45.5408462864,-73.5842424973
Introduction,20150123,soir,42,294728.877,5049273.682,45.5832972032,-73.6290591679
Introduction,20150124,nuit,27,294148.794,5048454.896,45.5759208947,-73.6364749297
Introduction,20150124,nuit,21,300576.298,5040586.477,45.5051866756,-73.5540508824
Introduction,20150124,nuit,39,0,0,1,1
Introduction,20150124,nuit,30,295636.191,5048695.465,45.5781067836,-73.6174213237
Introduction,20150124,nuit,30,295636.191,5048695.465,45.5781067836,-73.6174213237
Introduction,20150124,jour,30,294856.031,5047986.609,45.5717175761,-73.6274035288
Introduction,20150124,jour,39,293752.094,5049421,45.584607984,-73.6415797168
Introduction,20150122,jour,30,295046.557,5048284.55,45.5744012343,-73.6249684347
Introduction,20150124,jour,39,295215.219,5052955.5,45.6164340163,-73.6228991274
Introduction,20150124,jour,11,296561.487,5036535.528,45.4686985876,-73.6053605346
Introduction,20150124,jour,20,298539.693,5040923.743,45.5082062301,-73.5801176812
Introduction,20150124,jour,35,296430.886,5044719.215,45.5423372106,-73.6071704003
Introduction,20150124,jour,33,294887.063,5042936.207,45.5262728076,-73.6269036365
Introduction,20150124,soir,48,299992.544,5049649.861,45.5867384628,-73.5616102269
Introduction,20150124,soir,33,294968.614,5042710.82,45.5242458462,-73.6258551153
Introduction,20150124,soir,38,298711.754,5043345.718,45.5300016446,-73.5779457795
Introduction,20150124,soir,42,298059.344,5048831.5,45.5793585624,-73.5863739448
Introduction,20150124,soir,35,295808.308,5043810.927,45.5341563539,-73.6151261057
Introduction,20150124,soir,48,300344.579,5049431.349,45.5847745714,-73.5570967113
Introduction,20150124,soir,42,0,0,1,1
Introduction,20150125,nuit,42,296614.099,5049397.089,45.5844323933,-73.6049025872
Introduction,20150125,nuit,23,301789.922,5045280.103,45.5474280524,-73.5385489288
Introduction,20150125,nuit,23,300929.266,5045571.702,45.5500477124,-73.549573327
Introduction,20150125,nuit,42,297706.303,5050958.11,45.5984908911,-73.5909286558
Introduction,20150125,nuit,15,299484.698,5038053.592,45.4823872016,-73.56799269
Introduction,20150125,nuit,20,299268.556,5041048.336,45.5093335308,-73.5707913067
Introduction,20150125,jour,35,296750.1,5044028.581,45.5361264001,-73.6030713681
Introduction,20150125,jour,23,301951.27,5045205.29,45.5467555368,-73.536482171
Introduction,20150125,jour,23,302107.068,5045134.376,45.5461180469,-73.534486559
Introduction,20150125,jour,7,291467.344,5042225.5,45.5198205878,-73.6706627564
Introduction,20150125,jour,23,301995.787,5044992.613,45.544841973,-73.5359108471
Introduction,20150125,jour,38,299410.015,5041515.575,45.5135390467,-73.5689860549
Introduction,20150125,jour,31,295310.503,5043587.19,45.532136486,-73.621495457
Introduction,20150125,soir,30,295931.893,5047122.022,45.5639522954,-73.613603779
Introduction,20150125,soir,26,295508.96,5040373.601,45.5032220405,-73.6188936738
Introduction,20150125,soir,35,298131.333,5044415.428,45.5396219789,-73.5853912743
Introduction,20150126,nuit,26,295080.868,5041033.937,45.5091581775,-73.6243848665
Introduction,20150126,nuit,13,296176.721,5034170.925,45.4474160989,-73.6102397437
Introduction,20150126,nuit,21,300576.298,5040586.477,45.5051866756,-73.5540508824
Introduction,20150126,nuit,39,294912.082,5051626.385,45.6044700752,-73.6267590943
